de_rank,gene,log2_fold_change,p_value,p_adjusted,neg_log10_pval,neg_log10_padj,regulation,mean_expr_this,mean_expr_other,pct_expressing_this,pct_expressing_other,pct_diff,cohens_d,is_significant,is_upregulated,is_downregulated
1424,KCNJ10,-0.6683897703504453,1.0,1.0,-0.0,-0.0,NS,0.0,0.6683897703504453,0.0,9.603960396039604,-9.603960396039604,-0.32577554692795213,0,0,0
1425,INKA2,0.21517694935695042,1.0,1.0,-0.0,-0.0,NS,0.4873330161878971,0.2721560668309467,6.25,3.9603960396039604,2.2896039603960396,0.15918238486634748,0,0,0
1426,INAVA,-0.08068320904481179,1.0,1.0,-0.0,-0.0,NS,0.0,0.08068320904481179,0.0,1.188118811881188,-1.188118811881188,-0.10974210493210632,0,0,0
1427,IL6R,-0.11617854042205736,1.0,1.0,-0.0,-0.0,NS,0.0,0.11617854042205736,0.0,1.6336633663366338,-1.6336633663366338,-0.12848918185606037,0,0,0
1428,IL4I1,-0.04586279650008283,1.0,1.0,-0.0,-0.0,NS,0.0,0.04586279650008283,0.0,0.6435643564356436,-0.6435643564356436,-0.0805619668004062,0,0,0
1429,IL33,-0.035258072740283586,1.0,1.0,-0.0,-0.0,NS,0.0,0.035258072740283586,0.0,0.49504950495049505,-0.49504950495049505,-0.07047119203653467,0,0,0
1430,IQCH-AS1,0.06255596531659058,0.9181967245192666,1.0,0.037064260824784964,-0.0,NS,0.9806482561120875,0.9180922907954969,12.5,12.772277227722773,-0.27227722772277296,0.025946034157748547,0,0,0
1431,IP6K3,-0.0778850469185309,1.0,1.0,-0.0,-0.0,NS,0.0,0.0778850469185309,0.0,1.1386138613861385,-1.1386138613861385,-0.10717658846634494,0,0,0
1432,INTS5,-0.11410271763938865,1.0,1.0,-0.0,-0.0,NS,0.0,0.11410271763938865,0.0,1.6336633663366338,-1.6336633663366338,-0.12909811402769591,0,0,0
1433,INSYN2A,-0.26079010258851487,1.0,1.0,-0.0,-0.0,NS,0.0,0.26079010258851487,0.0,3.762376237623762,-3.762376237623762,-0.19758838798095674,0,0,0
1434,INPPL1,-0.17179424024509507,1.0,1.0,-0.0,-0.0,NS,0.0,0.17179424024509507,0.0,2.5247524752475248,-2.5247524752475248,-0.16103291122033137,0,0,0
1435,INF2,-0.6468658453633861,1.0,1.0,-0.0,-0.0,NS,0.0,0.6468658453633861,0.0,9.108910891089108,-9.108910891089108,-0.316108536810929,0,0,0
1436,ITGA1,0.3316863689469962,1.0,1.0,-0.0,-0.0,NS,0.514049471344408,0.1823631023974118,6.25,2.5247524752475248,3.7252475247524752,0.28859011114552324,0,0,0
