de_rank,gene,log2_fold_change,p_value,p_adjusted,neg_log10_pval,neg_log10_padj,regulation,mean_expr_this,mean_expr_other,pct_expressing_this,pct_expressing_other,pct_diff,cohens_d,is_significant,is_upregulated,is_downregulated
2003,SLCO1A2,-0.9645758850466771,3.57718660263259e-13,1.403008875851369e-12,12.446458404447094,11.852939581486908,DOWN,0.03479767198203325,0.9993735570287103,0.5076142131979695,13.093788063337394,-12.586173850139424,-0.4134676403742934,1,0,1
2004,ANKRD18A,-1.1486881294377465,1.2783170445612417e-11,4.771648968060497e-11,10.89336142033472,10.321331513208273,DOWN,1.5705097940822423,2.719197923519989,23.3502538071066,35.68818514007308,-12.33793133296648,-0.32567834391222983,1,0,1
2005,PIEZO2,-0.9960414535484091,2.677620684756159e-13,1.0597895397618068e-12,12.57225094569033,11.974780371334376,DOWN,0.031973264280526936,1.028014717828936,0.5076142131979695,13.15468940316687,-12.6470751899689,-0.4165870899335517,1,0,1
2006,SLC39A11,-1.180352875962987,1.976334925641737e-11,7.339219749595816e-11,10.70413945446891,10.13435010853854,DOWN,0.880038958663307,2.060391834626294,12.944162436548224,26.9183922046285,-13.974229768080276,-0.36586671915965324,1,0,1
2007,MYRF,-0.9645650208139992,9.067849617078084e-14,3.676384723028849e-13,13.04249569090709,12.434579047246263,DOWN,0.015417624879171006,0.9799826456931702,0.25380710659898476,13.15468940316687,-12.900882296567886,-0.42405554728818895,1,0,1
2008,HS3ST5,-1.096003021249379,8.416849473402206e-13,3.289256157024508e-12,12.074850439659714,11.482902303698761,DOWN,0.17513004501130247,1.2711330662606815,2.5380710659898478,15.956151035322778,-13.41807996933293,-0.40919835492210094,1,0,1
2009,AHCYL1,-1.157389205884974,3.132376111948141e-12,1.1939426553464305e-11,11.504126096698146,10.923016531719782,DOWN,1.9031452030149192,3.060534408899893,27.918781725888326,40.56029232643118,-12.641510600542855,-0.3207031593051526,1,0,1
2010,TPCN1,-1.2065246104027754,8.669075291808521e-12,3.258428473396779e-11,11.062027225140024,10.486991807873853,DOWN,1.237095492860445,2.4436201032632203,18.02030456852792,32.886723507917175,-14.866418939389256,-0.3592605843011907,1,0,1
2011,EFHD1,-0.9895154425668441,1.94407092265672e-14,8.063052773087737e-14,13.711287895399142,13.093500497712022,DOWN,0.01815847084214085,1.007673913408985,0.25380710659898476,13.824604141291108,-13.570797034692124,-0.43492253079615606,1,0,1
2012,PLP1,-1.3756407661414132,1.0513661031756306e-10,3.7685556512835105e-10,9.978246029068675,9.423825067000422,DOWN,0.771118638157836,2.146759404299249,11.421319796954315,23.934226552984168,-12.512906756029853,-0.3828762624071895,1,0,1
2013,PTGES3,-1.1951475586907667,2.9096874068892505e-12,1.112981137087496e-11,11.53615366556913,10.953512196068017,DOWN,1.4312515730197075,2.6263991317104742,21.31979695431472,35.32277710109623,-14.002980146781507,-0.34853778407567293,1,0,1
2014,SNTA1,-1.0914357194488384,2.523467823222212e-13,1.0006058310029466e-12,12.59800222859074,11.999736970606092,DOWN,0.26142085973737317,1.3528565791862115,4.060913705583756,18.453105968331304,-14.392192262747548,-0.4159714372721313,1,0,1
2015,PRR16,-1.0804457713526874,1.2045762350703453e-13,4.865499158446451e-13,12.919165709220911,12.312872598224295,DOWN,0.10799639886399934,1.1884421702166867,1.5228426395939088,15.225334957369064,-13.702492317775155,-0.42236539615573676,1,0,1
2016,GAN,-1.2223011647923263,3.018614420204478e-12,1.1526102680322214e-11,11.52019235762014,10.938317515823663,DOWN,1.499929831526877,2.7222309963192033,22.081218274111674,36.11449451887941,-14.033276244767737,-0.34944535051270875,1,0,1
2017,CCP110,-1.2198575097238402,1.9955557979494043e-12,7.71496125457225e-12,11.69993612435566,11.112666250672476,DOWN,1.1244480522217692,2.3443055619456095,16.751269035532996,31.5468940316687,-14.795624996135704,-0.36880729663257306,1,0,1
2018,PDE3B,-0.9891613152440177,4.471118970822332e-15,1.8906196429356148e-14,14.349583773951197,13.723395834237644,DOWN,3.3971825918497567,4.386343907093774,47.20812182741117,54.32399512789281,-7.115873300481638,-0.2490424198412938,1,0,1
2019,AMER2,-1.2184007519280058,1.003360425059197e-12,3.9069700004553264e-12,11.998543032586083,11.408159923478756,DOWN,1.4587736144789092,2.677174366406915,21.82741116751269,35.74908647990256,-13.921675312389869,-0.3518948143628002,1,0,1
2020,SORCS2,-1.1078999967441678,5.3073086459604715e-14,2.1639026776844484e-13,13.275125655287557,12.664762275679642,DOWN,0.20553976105468955,1.3134397577988575,3.0456852791878175,17.84409257003654,-14.798407290848722,-0.4273509519183905,1,0,1
2021,AQP4-AS1,-1.2944006196479676,2.274792330564975e-12,8.778833147367505e-12,11.643058244636032,11.05656320520281,DOWN,1.309122671558283,2.6035232912062507,19.035532994923855,32.76492082825822,-13.729387833334364,-0.36210209145630756,1,0,1
2022,LINC01608,-1.1301147503485194,4.385532143387024e-14,1.798234297430475e-13,13.357977701519227,12.745153723363654,DOWN,0.03549693947746314,1.1656116898259825,0.5076142131979695,13.885505481120585,-13.377891267922616,-0.43020685123554897,1,0,1
2023,CORO2B,-1.092955078235345,1.5181405752304416e-14,6.332898545999819e-14,13.818688012221688,13.198397469380762,DOWN,0.11613146865392572,1.2090865468892706,1.7766497461928936,16.38246041412911,-14.605810667936217,-0.43836334219474077,1,0,1
2024,HHIP,-1.214237471834441,1.9496177831253443e-13,7.773337938243776e-13,12.710050522457932,12.109392451357394,DOWN,0.35656595163817256,1.5708034234726136,5.32994923857868,20.219244823386116,-14.889295584807435,-0.41929213626101147,1,0,1
2025,FAM53B,-1.2312234076254203,2.4491435789956657e-13,9.729166694542415e-13,12.610985753977888,12.011924355565146,DOWN,0.7019202405939553,1.9331436482193756,10.65989847715736,26.248477466504262,-15.588578989346901,-0.4026832429631679,1,0,1
2026,ADAMTSL3,-1.1245211529111705,1.5733138052930215e-14,6.550431516268061e-14,13.803184646534376,13.183730089479791,DOWN,0.13477212528866217,1.2592932781998327,2.030456852791878,16.74786845310597,-14.71741160031409,-0.4381420148795817,1,0,1
2027,CLDN11,-1.0977657521537616,4.96469199151869e-15,2.0870986721627113e-14,14.304107689874169,13.680457018225974,DOWN,0.03167655421791668,1.1294423063716783,0.5076142131979695,14.738124238733253,-14.230510025535283,-0.44704231640887665,1,0,1
2028,COL4A5,-1.1095427195985135,4.660153601099644e-15,1.9628857094125932e-14,14.331599768500856,13.707104986806748,DOWN,0.03572434961923745,1.145267069217751,0.5076142131979695,14.799025578562727,-14.291411365364757,-0.4460692314004018,1,0,1
2029,TMEM230,-1.2708352229440916,1.661589394604657e-13,6.661742665405708e-13,12.779476288427324,12.176412147560908,DOWN,1.1116957156100176,2.382530938554109,16.751269035532996,31.973203410475033,-15.221934374942037,-0.3826733375502898,1,0,1
2030,MANBA,-1.2741502710252879,1.311338036662991e-13,5.286865641294927e-13,12.882285341464925,12.276801726475098,DOWN,1.6355507755579939,2.9097010465832818,24.111675126903553,38.550548112058465,-14.438872985154912,-0.3583511266076373,1,0,1
